2025-08-22 06:09:37,209 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:37,735 [INFO] - Epoch 410 | Loss: 0.7243
2025-08-22 06:09:37,756 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:38,272 [INFO] - Epoch 420 | Loss: 0.7230
2025-08-22 06:09:38,293 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:38,818 [INFO] - Epoch 430 | Loss: 0.7217
2025-08-22 06:09:38,839 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:39,346 [INFO] - Epoch 440 | Loss: 0.7205
2025-08-22 06:09:39,366 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:40,005 [INFO] - Epoch 450 | Loss: 0.7194
2025-08-22 06:09:40,026 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:40,568 [INFO] - Epoch 460 | Loss: 0.7184
2025-08-22 06:09:40,586 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:41,259 [INFO] - Epoch 470 | Loss: 0.7304
2025-08-22 06:09:41,282 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:41,950 [INFO] - Epoch 480 | Loss: 0.7184
2025-08-22 06:09:41,975 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:42,771 [INFO] - Epoch 490 | Loss: 0.7163
2025-08-22 06:09:42,900 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:44,046 [INFO] - Epoch 500 | Loss: 0.7156
2025-08-22 06:09:44,081 [INFO] - [Val] Average AUC: 0.0000 | Breakdown: {}
2025-08-22 06:09:44,082 [INFO] - Training complete. Evaluating on test set...
2025-08-22 06:09:44,117 [INFO] - [Test] Average AUC: 0.0000 | Breakdown: {}
